"time","mass.s"
2.613,0.8414045303737741
2.616,0.8564340541971813
2.619,0.8714715601209643
2.622,0.8864955118690778
2.625,0.9014845445883178
2.628,0.9164174632891094
2.631,0.9312733613231104
2.634,0.9460315752556784
2.637,0.9606716978453715
2.64,0.9751736795919587
2.643,0.9895178188661846
2.646,1.003684822272633
2.649,1.017655775754394
2.652,1.031412171757423
2.655,1.044935901954348
2.658,1.058209401081489
2.661,1.071215552741815
2.664,1.083937738448798
2.667,1.096359897344507
2.67,1.108466497056596
2.673,1.120242572433013
2.676,1.131673766123184
2.679,1.142746301805489
2.682,1.153447030743969
2.685,1.163763464931115
2.688,1.173683712686618
2.691,1.183196565384434
2.694,1.192291516246845
2.697,1.200958603120921
2.7,1.209188604698862
2.703,1.216973002090816
2.706,1.224304081105703
2.709,1.231174787394634
2.712,1.237578821847989
2.715,1.243510353514802
2.718,1.248964488991535
2.721,1.253936995375327
2.724,1.258424317271136
2.727,1.262423643956359
2.73,1.265932877366225
2.733,1.268950706858006
2.736,1.271476502217826
2.739,1.27351036828591
2.742,1.275052969502366
2.745,1.276105830672878
2.748,1.276671119561209
2.751,1.276751647371549
2.754,1.276350953474528
2.757,1.275473200434698
2.76,1.274123191120923
2.763,1.272306402378045
2.766,1.270028899187183
2.769,1.267297387668793
2.772,1.26411916716446
2.775,1.260502106293771
2.778,1.256454669967488
2.781,1.251985853907787
2.784,1.247105193257691
2.787,1.241822759824399
2.79,1.236149087962773
2.793,1.230095226895505
2.796,1.223672674914569
2.799,1.216893358496889
2.802,1.209769646341379
2.805,1.202314290254086
2.808,1.194540427384479
2.811,1.18646155812346
2.814,1.178091502091929
2.817,1.169444409407532
2.82,1.160534713137625
2.823,1.151377108915945
2.826,1.141986549203378
2.829,1.132378195318115
2.832,1.122567414030615
2.835,1.112569747351641
2.838,1.102400881433495
2.841,1.092076637158029
2.844,1.08161293616136
2.847,1.071025779754085
2.85,1.060331228142362
2.853,1.049545374043337
2.856,1.03868432043629
2.859,1.027764157509885
2.862,1.016800941271295
2.865,1.005810666102258
2.868,0.9948092488592715
2.871,0.9838125024825133
2.874,0.9728361110996819
2.877,0.9618956220080754
2.88,0.9510064045260699
2.883,0.9401836436043851
2.886,0.9294423216979688
2.889,0.9187971808707146
2.892,0.9082627273833582
2.895,0.8978531951961821
2.898,0.8875825277171457
2.901,0.8774643825827786
2.904,0.8675120780024053
2.907,0.8577386044270009
2.91,0.8481566060635474
2.913,0.8387783414125521
2.916,0.8296157070822027
2.919,0.8206801878657281
2.922,0.8119828558560471
2.925,0.8035343799396462
2.928,0.795344968047027
2.931,0.7874243960057055
2.934,0.7797819856418505
2.937,0.7724265719354172
2.94,0.7653665433749157
2.943,0.758609776931869
2.946,0.7521636626253597
2.949,0.7460351098473834
2.952,0.7402304941757654
2.955,0.7347557003810901
2.958,0.7296160951217987
2.961,0.7248165089467629
2.964,0.7203612823563158
2.967,0.7162541991916443
2.97,0.7124985281214178
2.973,0.7090970259256725
2.976,0.7060518949443584
2.979,0.703364835748415
2.982,0.7010370142203637
2.985,0.6990690634543097
2.988,0.697461125861695
2.991,0.6962127972276438
2.994,0.6953231756065504
2.997,0.6947908625926478
3,0.6946139355800588
3.003,0.6947900045446855
3.006,0.6953161755623616
3.009,0.6961890730217788
3.012,0.6974048729314845
3.015,0.6989592627878425
3.018,0.7008474927276656
3.021,0.7030643747957829
3.024,0.705604271904973
3.027,0.7084611528494574
3.03,0.7116285566641999
3.033,0.7150996309650297
3.036,0.7188671547345582
3.039,0.7229235165102669
3.042,0.7272607623836748
3.045,0.731870595034164
3.048,0.7367443787224945
3.051,0.7418731837608634
3.054,0.7472477647134741
3.057,0.7528585997179024
3.06,0.7586959078586819
3.063,0.7647496444503225
3.066,0.7710095408761131
3.069,0.7774651067659364
3.072,0.7841056462659702
3.075,0.7909202888587789
3.078,0.7978979864721938
3.081,0.8050275444002227
3.084,0.812297637106468
3.087,0.8196968172467815
3.09,0.8272135433369144
3.093,0.8348361895896677
3.096,0.8425530652936767
3.099,0.8503524343540424
3.102,0.8582225287963378
3.105,0.8661515678119922
3.108,0.8741277744706277
3.111,0.8821393933424453
3.114,0.8901747034419304
3.117,0.8982220406321171
3.12,0.9062698101873311
3.123,0.9143064999133804
3.126,0.9223207052542977
3.129,0.9303011343519657
3.132,0.9382366287338977
3.135,0.9461161825130908
3.138,0.9539289415693004
3.141,0.9616642393233557
3.144,0.9693115959127298
3.147,0.9768607294877308
